id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1208015781561797617,Fons Sleeps Zuid 1 - Cosy apartment with terras,425218779,Fons Sleeps,,Brederode,51.2059601,4.3944203,Entire home/apt,94,1,31,2025-03-14,4.31,7,354,31,
1208023958525800295,Fons Sleeps Zuid 2-Beautiful apartment with terras,425218779,Fons Sleeps,,Brederode,51.20556,4.39335,Entire home/apt,95,1,46,2025-03-11,6.39,7,353,46,
1208031162974071099,Fons Sleeps Zuid 4,425218779,Fons Sleeps,,Brederode,51.2059601,4.3944203,Entire home/apt,107,1,0,,,7,313,0,
1208502988400951492,Bright flat near park & center,130657210,David,,Dam,51.23171,4.42784,Entire home/apt,59,5,17,2025-03-15,2.23,2,54,17,
1209250860647797988,Saint-John's Residence 3,490705947,Emma,,Historisch Centrum,51.2188032,4.396648,Entire home/apt,49,1,42,2025-03-09,5.50,55,302,42,
1210742081092561898,Appartement aan het Zuid,17147295,Sofie,,Sint-Andries,51.21246,4.39319,Entire home/apt,87,3,0,,,1,236,0,
1216611090880322942,Designer Duplex 3BR & Mini Golf,590038537,Lylia,,Universiteitsbuurt,51.2251,4.41427,Entire home/apt,180,1,11,2025-03-09,1.93,3,214,11,
1218886837451516380,The Printing Press,270964935,Liselore,,Historisch Centrum,51.21826,4.39874,Entire home/apt,119,1,1,2024-11-23,0.25,22,314,1,
1220099335569815221,Tempel Lodge M,490705947,Emma,,Historisch Centrum,51.22014979999999,4.4001256,Entire home/apt,49,1,28,2025-03-15,4.49,55,272,28,
1220759052177842107,Classy loft apartment,211790109,Yaya,,Centraal Station,51.21416,4.42642,Entire home/apt,,20,0,,,5,355,0,
1221055455009996771,Stylish & Spacious 2BR+2 Terraces +View @New South,16124082,Paul,,Zuid,51.2060052,4.3864118,Entire home/apt,95,2,17,2025-03-05,3.05,1,135,17,
1221509701347340053,"Elegant 1BR Apartment, 5-Min Walk to Royal Museum",181019635,Marie,,Zuid,51.21006864494935,4.39482587672118,Entire home/apt,82,1,16,2025-03-17,2.22,20,78,16,
1221847334735599730,Gezellig luxe appartement,352385841,Tatjana,,Oosterveld - Elsdonk,51.17415,4.43104,Entire home/apt,114,1,10,2025-02-23,1.53,1,64,10,
1221978409133133298,Pomalo,349004506,B,,Stuivenberg,51.21942,4.42939,Entire home/apt,,1,1,2024-08-18,0.14,2,0,1,
1222233422654173039,Stylish Two-Level Apartment in Antwerp,567021474,Arne,,Zuid,51.21161,4.39915,Entire home/apt,74,1,17,2025-03-02,2.48,13,153,17,
1223155826856720614,The Antwerp Artisan Loft,450285303,Lander,,Historisch Centrum,51.22245,4.40202,Entire home/apt,,2,16,2025-03-02,2.30,11,187,16,
1223267280539104857,Cozy Apartment Wilrijk,103997285,Alain Vainqueur,,Valaar,51.18284,4.37483,Entire home/apt,77,1,14,2025-03-16,2.21,1,151,14,
1223772641306087451,Charming & Authentic apartment 3,165436938,Ella,,Universiteitsbuurt,51.22555,4.4058,Entire home/apt,49,1,12,2025-03-12,1.68,96,357,12,
1223932926742751067,The Antwerpian Old Town Stay,444309647,Jalda,,Historisch Centrum,51.21961,4.40052,Entire home/apt,179,1,48,2025-03-04,7.50,1,295,48,
1225221106597357663,Apartment with incredible view,14128021,Michelle,,Zuid,51.20737,4.38587,Entire home/apt,90,4,3,2025-01-16,0.63,1,128,3,
1225488383966953605,Room near sportpaleis,339305708,Hassan,,Deurne Noord,51.22797,4.4495,Private room,,1,0,,,1,0,0,
1228822500603163391,Triplex appartement in hartje bruisend zuid!,264485745,Katrien,,Zuid,51.2105341,4.3988331,Entire home/apt,,2,2,2024-11-03,0.39,1,0,2,
1228888504220558129,Modern Studio Near Grote Markt - Sleeps 4,39961455,Sam,,Historisch Centrum,51.21895,4.40017,Entire home/apt,58,1,24,2025-03-17,4.19,7,157,24,
1228888698327716084,Stylish Studio for 2 Steps from Grote Markt,39961455,Sam,,Historisch Centrum,51.21895,4.40017,Entire home/apt,54,1,31,2025-03-07,5.05,7,351,31,
1228888928933305160,Chic Duplex Steps from Grote Markt,39961455,Sam,,Historisch Centrum,51.21895,4.40017,Entire home/apt,58,1,37,2025-03-10,5.63,7,360,37,
1228948611715116275,Huswell - Charming apartment with terrace in Antwe,472694401,Jean-Paul,,Eilandje,51.23119,4.40866,Entire home/apt,97,2,12,2025-02-23,1.99,25,347,12,
1229567604020589091,Het Zwijgertje,221381424,Simon,,Zuid,51.2097825,4.3969627,Entire home/apt,81,3,7,2025-03-16,1.78,1,121,7,
1229673371977124980,Stijlvol appartement bij Boekenbergpark,28640591,Vincent,,Deurne Zuid West,51.20392,4.46987,Entire home/apt,74,2,9,2025-02-02,1.55,1,41,9,
1229687879901217470,Central Apartment with City Park View and Terrace,83082891,Aaron,,Stadspark,51.20981,4.41828,Entire home/apt,137,2,4,2025-02-16,0.86,1,86,4,
1231686651824087188,Knusse Studio in Top locatie!,133602948,Yakup,,Tentoonstellingswijk,51.1916732,4.3959798,Entire home/apt,95,3,2,2024-10-26,0.33,1,353,2,
1231835406339944414,Studio Conda,16287588,Davy,,Dam,51.2295973190444,4.431943189710785,Entire home/apt,184,1,13,2025-02-28,2.15,1,256,13,
1233071013380120399,Bright Apartments 3RV,490705947,Emma,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,49,1,6,2025-03-02,1.53,55,306,6,
1233246106180073484,Je knusse retraite in Borgerhout,90205409,Anna,,Borgerhout Intra Muros Zuid,51.21202,4.43766,Entire home/apt,,1,5,2025-01-02,0.85,1,232,5,
1234117973678145002,"""Simply living"" studio & garden",435493935,Besa,,Oosterveld - Elsdonk,51.1756216,4.419127899999999,Entire home/apt,95,2,17,2025-02-23,2.63,1,318,17,
1234526481968821594,Bed Star Line Home; a gem in the historical center,284233448,Jacques,,Historisch Centrum,51.2243,4.40093,Entire home/apt,,1,6,2025-03-02,1.02,3,306,6,
1234601542015716181,The Proof Reader,270964935,Liselore,,Historisch Centrum,51.21783,4.39983,Entire home/apt,96,1,5,2025-02-23,1.27,22,321,5,
1234613826488357812,The Book Binder,270964935,Liselore,,Historisch Centrum,51.2182453015286,4.398740398147587,Entire home/apt,80,1,8,2025-03-01,1.33,22,335,8,
1234706947363955262,Trendy apartment near Central Station,82466350,Charlotte,,Centraal Station,51.21584,4.42525,Entire home/apt,87,1,3,2025-03-09,0.48,1,10,3,
1235372945106864809,Asian apartment,55116226,Philippe,,Amandus - Atheneum,51.22239,4.42139,Entire home/apt,53,2,6,2025-02-17,2.61,5,141,6,
1235424241343050868,Bright room in center of Antwerp,22962538,Griet,,Stuivenberg,51.221537538147096,4.436256540475467,Private room,57,1,0,,,4,354,0,
1236234415943956233,Palais Du Sud naast KMSKA,599441445,Aida,,Zuid,51.20744730000001,4.3948789,Entire home/apt,186,1,2,2024-12-22,0.61,1,307,2,
1236284395998294702,La habitación de Yaiza,15282488,Yaiza,,Eilandje,51.23334,4.40998,Private room,53,1,14,2025-03-16,2.94,1,303,14,
1236755366381364728,Smaakvol gerenoveerde woning.,50833948,Lotte,,Hoboken - Noord,51.18638,4.36198,Entire home/apt,100,1,15,2025-03-02,2.47,1,321,15,
1236844920525427602,The Charming Hendrik Square Apartments 1B,317037207,Lisa,,Historisch Centrum,51.22122479999999,4.4041795,Entire home/apt,49,1,22,2025-03-04,3.51,50,290,22,
1236854376992927362,RR1 - Boudoir Suite - 4p,24229919,Ladislas,,Historisch Centrum,51.22426,4.4047,Entire home/apt,79,1,10,2025-02-27,1.59,33,313,10,
1236855182399938603,Large & Authentic City Center Apartments 3L,317037207,Lisa,,Amandus - Atheneum,51.2213682,4.4216136,Entire home/apt,49,1,0,,,50,343,0,
1236870296955335159,Large & Authentic City Center Apartments 3L B,317037207,Lisa,,Amandus - Atheneum,51.2213682,4.4216136,Entire home/apt,,1,1,2024-09-27,0.17,50,343,1,
1236887492702155224,Trendy studio op toplocatie,218006883,Silvia,,Haringrode,51.20093,4.41548,Entire home/apt,68,30,0,,,2,83,0,
1236899167277322065,Vibrant City Center! 3BR Home w/ Private Balcony,181019635,Marie,,Theaterbuurt-Meir,51.213872817188424,4.40206026137695,Entire home/apt,164,2,6,2025-03-09,1.08,20,72,6,
1236899570180542472,Indulge in Antwerp’s hidden gem,40844091,Olivier,,Zuid,51.20715728135227,4.387658843390008,Entire home/apt,114,2,20,2025-03-16,4.55,4,98,20,
1237022642733697449,Studio Richard,25503112,Magalie,,Amandus - Atheneum,51.22406217459941,4.4210197404026985,Entire home/apt,57,2,18,2025-03-19,2.76,2,200,18,
1237084175288487314,Magic in the Heart of Antwerp!,181019635,Marie,,Theaterbuurt-Meir,51.21729002232601,4.402306942327896,Entire home/apt,121,1,26,2025-03-11,4.17,20,76,26,
1237477637098002968,Stunning Duplex in Heart of Antwerp,39961455,Sam,,Zuid,51.2090422,4.3979189,Entire home/apt,65,1,21,2025-03-02,3.33,7,171,21,
1237478163101249898,Charming Duplex in the Heart of Antwerp - Sleeps 7,39961455,Sam,,Zuid,51.2090422,4.3979189,Entire home/apt,89,1,34,2025-03-14,5.60,7,131,34,
1237627594730701554,Moneta 1.0,598744831,Siddharth,,Theaterbuurt-Meir,51.21245,4.40186,Entire home/apt,78,1,13,2025-03-17,2.15,1,175,13,
1237759085966686098,Den Guldenhoorn,534357572,Kevin,,Theaterbuurt-Meir,51.2176016605917,4.400913292786871,Entire home/apt,73,1,4,2025-02-23,0.79,16,247,4,
1238832546942062139,BedStarLine B&B Deluxe King Suite,284233448,Jacques,,Historisch Centrum,51.22299169999999,4.4019113,Private room,131,1,1,2024-11-10,0.23,3,313,1,
1238846115844591384,BedStarLine B&B Deluxe 2 bedroom Suite,284233448,Jacques,,Historisch Centrum,51.22299169999999,4.4019113,Private room,184,1,0,,,3,329,0,
1239137060808262915,Schitterende Sint-Jacobsloft @ Antwerp Center,132091359,Chingiz,,Universiteitsbuurt,51.22019,4.4137721,Entire home/apt,69,1,29,2025-03-12,4.75,1,111,29,
1239240849145955609,Cosy & Bright Appartment at Zuid,505048253,Laure,,Brederode,51.20637935244004,4.395487447013891,Entire home/apt,71,2,0,,,1,81,0,
1239698959566761107,The Greenplace Lodge S2,490705947,Emma,,Sint-Andries,51.2177342,4.3995219,Entire home/apt,49,1,6,2024-12-17,1.03,55,296,6,
1239713120263989708,The Greenplace Lodge S2,490705947,Emma,,Sint-Andries,51.2177342,4.3995219,Entire home/apt,49,1,3,2025-02-03,0.62,55,296,3,
1239764187519639304,Beautiful apartment in Antwerp!,472738807,Michael,,Deurne Dorp - Gallifort,51.22364,4.46808,Entire home/apt,165,5,0,,,3,365,0,
1239880080030175540,Spacious app./Antwerp center 0-2,512977817,Mehdi,,Centraal Station,51.21538,4.41692,Entire home/apt,80,6,1,2025-03-06,1,4,345,1,
1241203656285985208,Studio in woonhuis op Antwerpen Zuid,55262369,Stefaan,,Markgrave,51.202115836019104,4.404449491553427,Entire home/apt,61,2,6,2025-03-16,1.86,1,34,6,
1241335772549460445,"Vernieuwd herenhuis appartement
Rookvrij",85344150,Laura,,Dam,51.22906205548162,4.4371552392840385,Entire home/apt,65,2,20,2025-03-15,3.57,1,218,20,
1243295457933598688,Studio 36 in hartje Antwerpen,45337047,Els,,Sint-Andries,51.21799519894616,4.394607318841803,Entire home/apt,113,2,2,2025-03-02,2,1,343,2,
1243366234310763341,Charming & Spacious City Center Apartments R502,490705947,Emma,,Amandus - Atheneum,51.21880489999999,4.4240528,Entire home/apt,49,1,11,2025-02-09,3.51,55,305,11,
1243516828800503477,Adelaar,166763339,Leno,,Tuinwijk,51.2589,4.44211,Entire home/apt,90,14,2,2024-12-23,0.54,1,177,2,
1244159655917096211,Le Papillon,578994196,Le Papillon,,Brederode,51.206376895578295,4.3956923907890095,Entire home/apt,1142,2,0,,,4,362,0,
1244232094880008821,The Studio,116247815,Wendy,,Ekeren Centrum,51.27679,4.41725,Entire home/apt,99,1,4,2025-03-07,1.41,1,189,4,
1245378716845022468,Cosy apartment - Antwerp,68489021,Hanne,,Amandus - Atheneum,51.22384942865306,4.4159698113799095,Entire home/apt,,2,13,2025-02-23,2.15,1,0,13,
1246715816913681892,De Stadskamer: Jouw Thuisbasis,149138633,Job,,Hoboken - Noord,51.19104,4.36928,Private room,96,1,0,,,1,336,0,
1247142093642298857,Studio,535099350,Euglent,,Amandus - Atheneum,51.21905,4.42526,Entire home/apt,52,1,31,2025-03-16,5.03,1,245,31,
1247881687166843398,Kathedraallogies - 3 Koningen A,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Private room,96,1,1,2025-02-23,1,16,352,1,
1247884357051513072,Kathedraallogies 3 Koningen - B,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Private room,96,1,1,2025-02-16,0.88,16,359,1,
1247885873433289338,Kathedraallogies 3 Koningen - K,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Private room,96,1,4,2025-02-24,1.79,16,348,4,
1247887292181544281,Kathedraallogies 3 Koningen - L,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Private room,96,1,0,,,16,348,0,
1247888319169151264,Kathedraallogies 3 Koningen - M,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Private room,96,1,1,2024-11-03,0.22,16,352,1,
1247889457411933434,Kathedraallogies 3 Koningen - N,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Private room,,1,1,2025-01-31,0.60,16,348,1,
1247890387976808502,Kathedraallogies 3 Koningen - C,534357572,Kevin,,Historisch Centrum,51.2204741,4.4021465,Entire home/apt,96,1,4,2025-02-23,1.02,16,293,4,
1248288752433802182,Kamer vlakbij Centraal station,652691120,Kristof,,Amandus - Atheneum,51.22138,4.42156,Private room,74,1,14,2025-02-23,2.41,1,361,14,
1248338845512677132,Boho appartement - 2 slaapkamers,182678477,Sleep Inn Antwerp,,Zuid,51.207731168751394,4.388755990367386,Entire home/apt,121,1,0,,,39,359,0,
1248481739379861172,Merksem apartment near the port.,472738807,Michael,,Merksem - Heide,51.24816993377774,4.454350153915469,Entire home/apt,149,5,0,,,3,365,0,
1248489862525068991,Magnificent Apartment!,472738807,Michael,,Merksem - Heide,51.249501729558546,4.453336231249792,Entire home/apt,391,5,0,,,3,365,0,
1248570964764651842,Cozy Home Near Deurne Airport,39961455,Sam,,Deurne Zuid Oost,51.1943,4.45903,Entire home/apt,107,2,3,2025-01-03,0.59,7,68,3,
1249933852218475792,Historical Residence in The Old Town 1,317037207,Lisa,,Sint-Andries,51.2180923,4.3971297,Entire home/apt,49,1,27,2025-03-16,4.66,50,317,27,
1250070287670365995,Cosy appartement centrum Antwerpen,4147765,Wim,,Universiteitsbuurt,51.22502914245064,4.414049769311532,Entire home/apt,70,2,11,2025-03-03,2.50,1,194,11,
1250760454376426803,Zicht op het Mas,170510226,Eline,,Amandus - Atheneum,51.22585754779288,4.419891673802391,Entire home/apt,156,1,0,,,1,362,0,
1251329793236300161,lichtrijk en ruim appartement,8297584,Laure,,Nieuw - Zuid,51.20642,4.3857,Entire home/apt,76,7,1,2024-10-30,0.21,2,171,1,
1251500945549016949,Privet apartment in Berchem,513317665,Mhd,,Groenenhoek,51.19685958158628,4.439963512122631,Entire home/apt,39,1,28,2025-03-02,4.88,1,296,28,
1251979833975352209,Historical Residence in The Old Town 1,317037207,Lisa,,Sint-Andries,51.2180923,4.3971297,Entire home/apt,49,1,2,2025-01-01,0.51,50,317,2,
1252107215704430958,Grace Kelly Suite,135089857,Sumana,,Wilrijk Centrum,51.16664192994958,4.393643807023112,Private room,160,1,3,2025-02-23,0.72,2,365,3,
1252304075253076026,Ring 137,69393225,Walter,,Tuinwijk,51.254822541974676,4.449106827378273,Entire home/apt,827,2,0,,,1,30,0,
1252320719709198849,Living History - Marnix,534357572,Kevin,,Zuid,51.21008930000001,4.3969858,Entire home/apt,73,1,2,2025-03-05,2,16,181,2,
1252863443889915168,Huswell - Spacious 4-Bedroom Home in Antwerp,472694401,Jean-Paul,,Borgerhout Intra Muros Zuid,51.2137391,4.4289548,Entire home/apt,,2,5,2025-02-08,0.99,25,335,5,
1254337045283567763,Luxurious Private studio in Antwerp,38147389,Leonneke,,Harmonie,51.205465220221214,4.408028245945483,Private room,49,2,8,2025-03-10,1.57,1,340,8,
1254413845673274643,City Center Location: 1BR Cozy Antwerp Apartment,181019635,Marie,,Sint-Andries,51.2145121,4.3967144,Entire home/apt,94,1,15,2025-02-28,2.71,20,80,15,
1254461302927953597,Top Location: City Center 1BR w/ Stylish Decor,181019635,Marie,,Sint-Andries,51.2145121,4.3967144,Entire home/apt,65,1,17,2025-03-17,3.02,20,73,17,
1257190455758703035,Bescheiden privékamer in Antwerpen centrum,339565960,Lode,,Stuivenberg,51.22578021431842,4.4324202621190425,Private room,36,1,24,2025-03-17,6.86,1,293,24,
1257220577323553738,Urban gem with artistic flair,40844091,Olivier,,Zuid,51.206880901671276,4.387367904229724,Entire home/apt,84,2,13,2025-03-16,3.51,4,21,13,
1257292820116828371,Charmant huis met 3 slaapkamers en grote stadstuin,4948326,Margot,,Borgerhout Extra Muros,51.2057627989102,4.4468406221436005,Entire home/apt,,2,9,2025-02-15,1.76,1,0,9,
1258062015419541617,Modern Apartment in Antwerp Historic Center,125461116,Ellen,,Historisch Centrum,51.2207109,4.4010853,Entire home/apt,127,3,5,2025-03-02,1.56,1,31,5,
1258632685334856209,Spacious 7-Person House in the Heart of Antwerp,19485203,Marie,,Historisch Centrum,51.2198698,4.4051577,Entire home/apt,71,1,16,2025-03-09,2.98,10,166,16,
1259278654113707982,Antwerp Escape: Heritage in the City,13715049,Charlotte,,Brederode,51.20498157462445,4.396866784655753,Entire home/apt,,1,39,2025-02-16,7.27,1,0,39,
1259413688221038553,Suikernest - centrale ligging,534357572,Kevin,,Historisch Centrum,51.2208645,4.398109799999999,Entire home/apt,96,1,2,2025-02-14,0.48,16,335,2,
1261710720106957648,Luxe appartement in het Huis van de Havenkapitein,95018102,Marc,,Historisch Centrum,51.224560538291435,4.400851096295169,Entire home/apt,113,2,15,2025-03-09,4.64,3,319,15,
1262808792317537428,Penthouse de Luxe 3 Ch. Centre,590038537,Lylia,,Brederode,51.2075059,4.3992974,Entire home/apt,222,2,9,2025-03-04,1.75,3,351,9,
1262818839652131969,Luxurious 3-Bedroom 280m² center,590038537,Lylia,,Theaterbuurt-Meir,51.21315518334952,4.409431962269437,Entire home/apt,450,2,5,2025-02-09,0.93,3,271,5,
1262864823221423236,Boutique Studio Simone in Historic City Centre,62545703,Marlotte,,Historisch Centrum,51.2213,4.40357,Entire home/apt,87,1,3,2025-02-23,1.13,1,164,3,
1262876007738309139,Luxurious spacious townhouse,43185160,Yan,,Zurenborg,51.2068515,4.428616,Entire home/apt,,2,2,2025-03-01,0.73,4,77,2,
1263068338286503389,The Bright Apartments 2RV,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,49,1,11,2025-03-16,2.13,96,351,11,
1264259695886983179,The Bright Apartments 2RV,317037207,Lisa,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,49,1,8,2025-03-07,1.63,50,349,8,
1265014443904779009,M2 - Mayfair Suites - 6p,24229919,Ladislas,,Historisch Centrum,51.22187794026432,4.400902710616405,Entire home/apt,69,1,1,2025-02-02,0.63,33,341,1,
1265047403942935868,Charming Light-Filled Apartment,466519355,Matinique,,Amandus - Atheneum,51.21876845292974,4.423961700563609,Entire home/apt,88,3,0,,,2,89,0,
1265097428326446851,De Hendrik Leys Loft,468231897,Alessandro,,Universiteitsbuurt,51.2199573,4.4136981,Entire home/apt,95,1,16,2025-03-09,4.53,1,246,16,
1265981170225716300,charmante stadsoase,50733142,Laura,,Borgerhout Intra Muros Zuid,51.21048375940589,4.427527186616724,Entire home/apt,,2,1,2024-11-01,0.21,2,0,1,
1267273897849632490,S4 - Penthouse San 4 suites,24229919,Ladislas,,Universiteitsbuurt,51.22048,4.41464,Entire home/apt,66,1,13,2025-03-15,3.33,33,334,13,
1267297986725521125,FB1 - New Le Faubourg - 6p,24229919,Ladislas,,Historisch Centrum,51.22010217310367,4.400987656266021,Entire home/apt,64,1,10,2025-03-18,2.70,33,334,10,
1267445280794686254,Charming Cathedral Studio Antwerp Old Town,657119124,Cédric,,Historisch Centrum,51.21874,4.39893,Entire home/apt,69,2,4,2025-02-24,1.02,1,327,4,
1267974475815896338,Appartement t'Zuid,2281125,Rupert,,Sint-Andries,51.21260545867792,4.397795512806736,Entire home/apt,94,1,2,2025-03-19,2,1,344,2,
1268138347794189239,Gem in the vibrant South,109884929,Louis,,Brederode,51.20540109052378,4.392476784655752,Entire home/apt,108,3,0,,,1,145,0,
1268813643839106619,Peaceful city center apartment,181019635,Marie,,Brederode,51.20111861210326,4.398988604955063,Entire home/apt,110,2,10,2025-03-10,2.10,20,49,10,
1269371713546585046,Stijlvol herenhuis met tuin,2477242,Eva,,Stuivenberg,51.22748199999999,4.4249455,Entire home/apt,108,2,2,2024-12-31,0.45,1,21,2,
1269571948013706141,Huswell - Apartment with beautiful view of Antwerp,472694401,Jean-Paul,,Eilandje,51.2307801,4.412372599999999,Entire home/apt,137,2,0,,,25,171,0,
1270708625937801126,Kamer in het centrum van de stad,503590441,Axel,,Universiteitsbuurt,51.22427782376314,4.410729110240936,Private room,49,1,8,2025-02-28,1.64,1,362,8,
1271019102711645119,Zurenborg Suite appartement 1,432614251,Gert,,Oud - Berchem,51.203913275537104,4.4356729131257175,Entire home/apt,74,2,7,2025-03-16,1.49,2,341,7,
1271515471591173020,Bright apartment in Antwerp,74953016,Charlotte,,Historisch Centrum,51.22482067943272,4.400246384963508,Entire home/apt,,2,0,,,1,0,0,
1271630206925510505,Zurenborg Suite Appartement 2,432614251,Gert,,Oud - Berchem,51.20358,4.43664,Entire home/apt,74,2,5,2025-03-16,1.07,2,354,5,
